#### EXPORT DONNEES METEO POUR "LAON" (LAT/LON: 49.564133/3.61989)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION
2009-07-07,19,12,24,15,19,15,2.5,85,10,1008,51.25,19,14,17,113,116,119,0,1,11.8,météo favorable
2009-07-08,21,14,22,14,21,18,1.8,77,10,1015,61.75,24,13,17,122,116,116,0,1,13.6,météo correcte
2009-07-09,19,12,21,14,19,17,0.1,53,10,1016,49.875,19,12,18,113,122,119,0,1,11.8,météo correcte
2009-07-10,19,10,17,13,17,17,0,57,8.75,1018,50.125,19,10,16,113,119,116,0,1,12.7,météo correcte
2009-07-11,20,12,12,14,19,20,0,76,10,1018,69.75,20,15,15,116,122,116,0,1,11.8,météo défavorable
2009-07-12,22,15,17,16,21,21,3.8,84,8.75,1013,59.625,25,16,19,119,119,113,0,1,11.8,météo correcte
2009-07-13,24,12,11,16,24,19,0.2,69,10,1013,45.125,26,17,22,116,119,113,0,1,13.6,météo correcte
2009-07-14,24,15,14,18,24,23,0.1,63,7.5,1012,45.125,25,17,22,116,113,116,0,1,14.5,météo favorable
2009-07-15,24,14,22,17,23,22,0,55,10,1020,29.25,25,14,21,113,116,116,0,1,14.5,météo favorable
2009-07-16,27,13,12,18,26,26,0,54,10,1022,19.375,27,17,23,113,116,113,0,1,14.5,météo favorable
2009-07-17,20,14,25,16,20,18,3.9,74,9.875,1011,55.625,20,17,17,119,119,116,0,1,10.8,météo correcte
