age,nb_payements,maturity,interest_rate,amount,target
50,1,30,0.02,2000,669.0629635530826
50,1,30,0.02,4000,1338.1259271061651
50,1,30,0.02,8000,2676.2518542123303
50,1,30,0.025,500,152.91828946832467
50,1,30,0.025,1000,305.83657893664935
50,1,30,0.025,2000,611.6731578732987
50,1,30,0.025,4000,1223.3463157465974
50,1,30,0.025,8000,2446.6926314931948
50,1,40,0,500,422.015182884748
50,1,40,0,1000,844.030365769496
50,1,40,0,2000,1688.060731538992
50,1,40,0,4000,3376.121463077984
50,1,40,0,8000,6752.242926155968
50,1,40,0.005,500,370.4493215387956
50,1,40,0.005,1000,740.8986430775911
50,1,40,0.005,2000,1481.7972861551823
50,1,40,0.005,4000,2963.5945723103646
50,1,40,0.005,8000,5927.189144620729
50,1,40,0.01,500,326.2182720659483
50,1,40,0.01,1000,652.4365441318967
50,1,40,0.01,2000,1304.8730882637933
50,1,40,0.01,4000,2609.7461765275866
50,1,40,0.01,8000,5219.492353055173
50,1,40,0.015,500,288.19093334143287
50,1,40,0.015,1000,576.3818666828657
50,1,40,0.015,2000,1152.7637333657315
50,1,40,0.015,4000,2305.527466731463
50,1,40,0.015,8000,4611.054933462926
50,1,40,0.02,500,255.42078176770318
50,1,40,0.02,1000,510.84156353540635
50,1,40,0.02,2000,1021.6831270708127
50,1,40,0.02,4000,2043.3662541416254
50,1,40,0.02,8000,4086.732508283251
50,1,40,0.025,500,227.11438304537847
50,1,40,0.025,1000,454.22876609075695
50,1,40,0.025,2000,908.4575321815139
50,1,40,0.025,4000,1816.9150643630278
50,1,40,0.025,8000,3633.8301287260556
50,5,5,0,500,3.353205800139762
50,5,5,0,1000,6.706411600279524
50,5,5,0,2000,13.412823200559048
50,5,5,0,4000,26.825646401118096
50,5,5,0,8000,53.65129280223619
50,5,5,0.005,500,3.334237653974799
50,5,5,0.005,1000,6.668475307949598
50,5,5,0.005,2000,13.336950615899196
50,5,5,0.005,4000,26.673901231798393
50,5,5,0.005,8000,53.347802463596786
50,5,5,0.01,500,3.3154695087102275
50,5,5,0.01,1000,6.630939017420455
50,5,5,0.01,2000,13.26187803484091
50,5,5,0.01,4000,26.52375606968182
50,5,5,0.01,8000,53.04751213936364
50,5,5,0.015,500,3.2968984267898263
50,5,5,0.015,1000,6.5937968535796525
50,5,5,0.015,2000,13.187593707159305
50,5,5,0.015,4000,26.37518741431861
50,5,5,0.015,8000,52.75037482863722
50,5,5,0.02,500,3.278521525712669
50,5,5,0.02,1000,6.557043051425338
50,5,5,0.02,2000,13.114086102850676
50,5,5,0.02,4000,26.22817220570135
50,5,5,0.02,8000,52.4563444114027
50,5,5,0.025,500,3.260335976743728
50,5,5,0.025,1000,6.520671953487456
50,5,5,0.025,2000,13.041343906974912
50,5,5,0.025,4000,26.082687813949825
50,5,5,0.025,8000,52.16537562789965
50,5,10,0,500,7.85945143256464
50,5,10,0,1000,15.71890286512928
50,5,10,0,2000,31.43780573025856
50,5,10,0,4000,62.87561146051712
50,5,10,0,8000,125.75122292103424
50,5,10,0.005,500,7.704900883507055
50,5,10,0.005,1000,15.40980176701411
50,5,10,0.005,2000,30.81960353402822
50,5,10,0.005,4000,61.63920706805644
50,5,10,0.005,8000,123.27841413611289
50,5,10,0.01,500,7.5552720092542325
50,5,10,0.01,1000,15.110544018508465
50,5,10,0.01,2000,30.22108803701693
50,5,10,0.01,4000,60.44217607403386
50,5,10,0.01,8000,120.88435214806772
50,5,10,0.015,500,7.41037544812436
50,5,10,0.015,1000,14.82075089624872
50,5,10,0.015,2000,29.64150179249744
50,5,10,0.015,4000,59.28300358499488
50,5,10,0.015,8000,118.56600716998976
50,5,10,0.02,500,7.2700301100694755
50,5,10,0.02,1000,14.540060220138951
50,5,10,0.02,2000,29.080120440277902
50,5,10,0.02,4000,58.160240880555804
50,5,10,0.02,8000,116.32048176111161
50,5,10,0.025,500,7.134062775938097
50,5,10,0.025,1000,14.268125551876194
50,5,10,0.025,2000,28.536251103752388
50,5,10,0.025,4000,57.072502207504776
50,5,10,0.025,8000,114.14500441500955
50,5,20,0,500,22.620763452131378
50,5,20,0,1000,45.241526904262756
50,5,20,0,2000,90.48305380852551
50,5,20,0,4000,180.96610761705102
50,5,20,0,8000,361.93221523410205
50,5,20,0.005,500,21.46682467226107
50,5,20,0.005,1000,42.93364934452214
50,5,20,0.005,2000,85.86729868904428
50,5,20,0.005,4000,171.73459737808855
50,5,20,0.005,8000,343.4691947561771
50,5,20,0.01,500,20.391862700056762
50,5,20,0.01,1000,40.783725400113525
50,5,20,0.01,2000,81.56745080022705
50,5,20,0.01,4000,163.1349016004541
50,5,20,0.01,8000,326.2698032009082
50,5,20,0.015,500,19.389757115787233
50,5,20,0.015,1000,38.77951423157447
50,5,20,0.015,2000,77.55902846314893
50,5,20,0.015,4000,155.11805692629787
50,5,20,0.015,8000,310.23611385259574
50,5,20,0.02,500,18.454904051001893
50,5,20,0.02,1000,36.90980810200379
50,5,20,0.02,2000,73.81961620400757
50,5,20,0.02,4000,147.63923240801515
50,5,20,0.02,8000,295.2784648160303
50,5,20,0.025,500,17.582169546330427
50,5,20,0.025,1000,35.16433909266085
50,5,20,0.025,2000,70.3286781853217
50,5,20,0.025,4000,140.6573563706434
50,5,20,0.025,8000,281.3147127412868
50,5,30,0,500,49.513015373864434
50,5,30,0,1000,99.02603074772887
50,5,30,0,2000,198.05206149545774
50,5,30,0,4000,396.10412299091547
50,5,30,0,8000,792.2082459818309
50,5,30,0.005,500,45.33607385379501
50,5,30,0.005,1000,90.67214770759001
50,5,30,0.005,2000,181.34429541518003
50,5,30,0.005,4000,362.68859083036006
50,5,30,0.005,8000,725.3771816607201
50,5,30,0.01,500,41.5936689572921
50,5,30,0.01,1000,83.1873379145842
50,5,30,0.01,2000,166.3746758291684
50,5,30,0.01,4000,332.7493516583368
50,5,30,0.01,8000,665.4987033166736
50,5,30,0.015,500,38.236059634939345
50,5,30,0.015,1000,76.47211926987869
50,5,30,0.015,2000,152.94423853975738
50,5,30,0.015,4000,305.88847707951476
50,5,30,0.015,8000,611.7769541590295
50,5,30,0.02,500,35.21958742426844
50,5,30,0.02,1000,70.43917484853688
50,5,30,0.02,2000,140.87834969707376
50,5,30,0.02,4000,281.7566993941475
50,5,30,0.02,8000,563.513398788295
50,5,30,0.025,500,32.50589297622176
50,5,30,0.025,1000,65.01178595244352
50,5,30,0.025,2000,130.02357190488704
50,5,30,0.025,4000,260.04714380977407
50,5,30,0.025,8000,520.0942876195481
50,5,40,0,500,85.46470999301187
50,5,40,0,1000,170.92941998602373
50,5,40,0,2000,341.85883997204746
50,5,40,0,4000,683.7176799440949
50,5,40,0,8000,1367.4353598881899
50,5,40,0.005,500,75.76711728295764
50,5,40,0.005,1000,151.53423456591528
50,5,40,0.005,2000,303.06846913183057
50,5,40,0.005,4000,606.1369382636611
50,5,40,0.005,8000,1212.2738765273223
50,5,40,0.01,500,67.37685171789643
50,5,40,0.01,1000,134.75370343579286
50,5,40,0.01,2000,269.5074068715857
50,5,40,0.01,4000,539.0148137431714
50,5,40,0.01,8000,1078.0296274863429
50,5,40,0.015,500,60.10228798203689
50,5,40,0.015,1000,120.20457596407378
50,5,40,0.015,2000,240.40915192814757
50,5,40,0.015,4000,480.81830385629513
50,5,40,0.015,8000,961.6366077125903
50,5,40,0.02,500,53.781572398926514
50,5,40,0.02,1000,107.56314479785303
50,5,40,0.02,2000,215.12628959570606
50,5,40,0.02,4000,430.2525791914121
50,5,40,0.02,8000,860.5051583828242
50,5,40,0.025,500,48.27778190759138
50,5,40,0.025,1000,96.55556381518277
50,5,40,0.025,2000,193.11112763036553
50,5,40,0.025,4000,386.22225526073106
50,5,40,0.025,8000,772.4445105214621
50,10,10,0,500,4.005769911425627
50,10,10,0,1000,8.011539822851255
50,10,10,0,2000,16.02307964570251
50,10,10,0,4000,32.04615929140502
50,10,10,0,8000,64.09231858281004
50,10,10,0.005,500,3.9749529256936906
50,10,10,0.005,1000,7.949905851387381
50,10,10,0.005,2000,15.899811702774763
50,10,10,0.005,4000,31.799623405549525
50,10,10,0.005,8000,63.59924681109905
50,10,10,0.01,500,3.9445116037553447
50,10,10,0.01,1000,7.889023207510689
50,10,10,0.01,2000,15.778046415021379
50,10,10,0.01,4000,31.556092830042758
50,10,10,0.01,8000,63.112185660085515
50,10,10,0.015,500,3.9144422194940227
50,10,10,0.015,1000,7.828884438988045
50,10,10,0.015,2000,15.65776887797609
50,10,10,0.015,4000,31.31553775595218
50,10,10,0.015,8000,62.63107551190436
50,10,10,0.02,500,3.8847410385643024
50,10,10,0.02,1000,7.769482077128605
50,10,10,0.02,2000,15.53896415425721
50,10,10,0.02,4000,31.07792830851442
50,10,10,0.02,8000,62.15585661702884
50,10,10,0.025,500,3.855404318525615
50,10,10,0.025,1000,7.71080863705123
50,10,10,0.025,2000,15.42161727410246
50,10,10,0.025,4000,30.84323454820492
50,10,10,0.025,8000,61.68646909640984
50,10,20,0,500,11.529249132398544
50,10,20,0,1000,23.058498264797088
50,10,20,0,2000,46.116996529594175
50,10,20,0,4000,92.23399305918835
50,10,20,0,8000,184.4679861183767
50,10,20,0.005,500,11.074719691594266
50,10,20,0.005,1000,22.149439383188533
50,10,20,0.005,2000,44.298878766377065
50,10,20,0.005,4000,88.59775753275413
50,10,20,0.005,8000,177.19551506550826
50,10,20,0.01,500,10.646332646135845
50,10,20,0.01,1000,21.29266529227169
50,10,20,0.01,2000,42.58533058454338
50,10,20,0.01,4000,85.17066116908676
50,10,20,0.01,8000,170.3413223381735
50,10,20,0.015,500,10.242407339696028
50,10,20,0.015,1000,20.484814679392056
50,10,20,0.015,2000,40.96962935878411
50,10,20,0.015,4000,81.93925871756822
50,10,20,0.015,8000,163.87851743513644
50,10,20,0.02,500,9.861379120066466
50,10,20,0.02,1000,19.722758240132933
50,10,20,0.02,2000,39.445516480265866
50,10,20,0.02,4000,78.89103296053173
50,10,20,0.02,8000,157.78206592106346
50,10,20,0.025,500,9.501790848631588
50,10,20,0.025,1000,19.003581697263176
50,10,20,0.025,2000,38.00716339452635
50,10,20,0.025,4000,76.0143267890527
50,10,20,0.025,8000,152.0286535781054
50,10,30,0,500,25.235571325855307
50,10,30,0,1000,50.471142651710615
50,10,30,0,2000,100.94228530342123
50,10,30,0,4000,201.88457060684246
50,10,30,0,8000,403.7691412136849
50,10,30,0.005,500,23.388848491271144
50,10,30,0.005,1000,46.77769698254229
50,10,30,0.005,2000,93.55539396508458
50,10,30,0.005,4000,187.11078793016915
50,10,30,0.005,8000,374.2215758603383
50,10,30,0.01,500,21.715526541445048
50,10,30,0.01,1000,43.431053082890095
50,10,30,0.01,2000,86.86210616578019
50,10,30,0.01,4000,173.72421233156038
50,10,30,0.01,8000,347.44842466312076
50,10,30,0.015,500,20.197741287181536
50,10,30,0.015,1000,40.39548257436307
50,10,30,0.015,2000,80.79096514872614
50,10,30,0.015,4000,161.5819302974523
50,10,30,0.015,8000,323.1638605949046
50,10,30,0.02,500,18.819588716538522
50,10,30,0.02,1000,37.639177433077045
50,10,30,0.02,2000,75.27835486615409
50,10,30,0.02,4000,150.55670973230818
50,10,30,0.02,8000,301.11341946461636
50,10,30,0.025,500,17.56689898787404
50,10,30,0.025,1000,35.13379797574808
50,10,30,0.025,2000,70.26759595149616
50,10,30,0.025,4000,140.53519190299232
50,10,30,0.025,8000,281.07038380598465
50,10,40,0,500,43.55926958976197
50,10,40,0,1000,87.11853917952394
50,10,40,0,2000,174.23707835904787
50,10,40,0,4000,348.47415671809574
50,10,40,0,8000,696.9483134361915
50,10,40,0.005,500,39.088202310291756
50,10,40,0.005,1000,78.17640462058351
50,10,40,0.005,2000,156.35280924116702
50,10,40,0.005,4000,312.70561848233405
50,10,40,0.005,8000,625.4112369646681
50,10,40,0.01,500,35.176598949741745
50,10,40,0.01,1000,70.35319789948349
50,10,40,0.01,2000,140.70639579896698
50,10,40,0.01,4000,281.41279159793396
50,10,40,0.01,8000,562.8255831958679
50,10,40,0.015,500,31.748314941940198
50,10,40,0.015,1000,63.496629883880395
50,10,40,0.015,2000,126.99325976776079
50,10,40,0.015,4000,253.98651953552158
50,10,40,0.015,8000,507.97303907104316
50,10,40,0.02,500,28.738186534777697
50,10,40,0.02,1000,57.47637306955539
50,10,40,0.02,2000,114.95274613911079
50,10,40,0.02,4000,229.90549227822157
50,10,40,0.02,8000,459.81098455644315
50,10,40,0.025,500,26.090374405331794
50,10,40,0.025,1000,52.18074881066359
50,10,40,0.025,2000,104.36149762132717
50,10,40,0.025,4000,208.72299524265435
50,10,40,0.025,8000,417.4459904853087
50,20,20,0,500,6.0912932465061145
50,20,20,0,1000,12.182586493012229
50,20,20,0,2000,24.365172986024458
50,20,20,0,4000,48.730345972048916
50,20,20,0,8000,97.46069194409783
50,20,20,0.005,500,5.98762155027663
50,20,20,0.005,1000,11.97524310055326
50,20,20,0.005,2000,23.95048620110652
50,20,20,0.005,4000,47.90097240221304
50,20,20,0.005,8000,95.80194480442609
50,20,20,0.01,500,5.886032024013493
50,20,20,0.01,1000,11.772064048026985
50,20,20,0.01,2000,23.54412809605397
50,20,20,0.01,4000,47.08825619210794
50,20,20,0.01,8000,94.17651238421588
50,20,20,0.015,500,5.786541430707536
50,20,20,0.015,1000,11.573082861415072
50,20,20,0.015,2000,23.146165722830144
50,20,20,0.015,4000,46.29233144566029
50,20,20,0.015,8000,92.58466289132058
50,20,20,0.02,500,5.689162191740949
50,20,20,0.02,1000,11.378324383481898
50,20,20,0.02,2000,22.756648766963796
50,20,20,0.02,4000,45.51329753392759
50,20,20,0.02,8000,91.02659506785518
50,20,20,0.025,500,5.593902434864275
50,20,20,0.025,1000,11.18780486972855
50,20,20,0.025,2000,22.3756097394571
50,20,20,0.025,4000,44.7512194789142
50,20,20,0.025,8000,89.5024389578284
50,20,30,0,500,13.332808010622497
50,20,30,0,1000,26.665616021244993
50,20,30,0,2000,53.33123204248999
50,20,30,0,4000,106.66246408497997
50,20,30,0,8000,213.32492816995995
50,20,30,0.005,500,12.645337955486449
50,20,30,0.005,1000,25.290675910972897
50,20,30,0.005,2000,50.581351821945795
50,20,30,0.005,4000,101.16270364389159
50,20,30,0.005,8000,202.32540728778318
50,20,30,0.01,500,12.00585111227508
50,20,30,0.01,1000,24.01170222455016
50,20,30,0.01,2000,48.02340444910032
50,20,30,0.01,4000,96.04680889820064
50,20,30,0.01,8000,192.09361779640128
50,20,30,0.015,500,11.410898130561629
50,20,30,0.015,1000,22.821796261123257
50,20,30,0.015,2000,45.643592522246514
50,20,30,0.015,4000,91.28718504449303
50,20,30,0.015,8000,182.57437008898606
50,20,30,0.02,500,10.857273743018194
50,20,30,0.02,1000,21.714547486036388
50,20,30,0.02,2000,43.429094972072775
50,20,30,0.02,4000,86.85818994414555
50,20,30,0.02,8000,173.7163798882911
50,20,30,0.025,500,10.341999796326341
50,20,30,0.025,1000,20.683999592652683
50,20,30,0.025,2000,41.367999185305365
50,20,30,0.025,4000,82.73599837061073
50,20,30,0.025,8000,165.47199674122146
50,20,40,0,500,23.013839117175582
50,20,40,0,1000,46.027678234351164
50,20,40,0,2000,92.05535646870233
50,20,40,0,4000,184.11071293740466
50,20,40,0,8000,368.2214258748093
50,20,40,0.005,500,21.133298993771966
50,20,40,0.005,1000,42.26659798754393
50,20,40,0.005,2000,84.53319597508786
50,20,40,0.005,4000,169.06639195017573
50,20,40,0.005,8000,338.13278390035146
50,20,40,0.01,500,19.448066747116872
50,20,40,0.01,1000,38.896133494233744
50,20,40,0.01,2000,77.79226698846749
50,20,40,0.01,4000,155.58453397693498
50,20,40,0.01,8000,311.16906795386996
50,20,40,0.015,500,17.93650005059653
50,20,40,0.015,1000,35.87300010119306
50,20,40,0.015,2000,71.74600020238611
50,20,40,0.015,4000,143.49200040477223
50,20,40,0.015,8000,286.98400080954445
50,20,40,0.02,500,16.579446170988923
50,20,40,0.02,1000,33.15889234197785
50,20,40,0.02,2000,66.3177846839557
50,20,40,0.02,4000,132.6355693679114
50,20,40,0.02,8000,265.2711387358228
50,20,40,0.025,500,15.359947533840405
50,20,40,0.025,1000,30.71989506768081
50,20,40,0.025,2000,61.43979013536162
50,20,40,0.025,4000,122.87958027072324
50,20,40,0.025,8000,245.75916054144648
50,30,30,0,500,9.772718456226864
50,30,30,0,1000,19.545436912453727
50,30,30,0,2000,39.090873824907455
50,30,30,0,4000,78.18174764981491
50,30,30,0,8000,156.36349529962982
50,30,30,0.005,500,9.452167775506254
50,30,30,0.005,1000,18.904335551012508
50,30,30,0.005,2000,37.808671102025016
50,30,30,0.005,4000,75.61734220405003
50,30,30,0.005,8000,151.23468440810007
50,30,30,0.01,500,9.142376368944559
50,30,30,0.01,1000,18.284752737889118
50,30,30,0.01,2000,36.569505475778236
50,30,30,0.01,4000,73.13901095155647
50,30,30,0.01,8000,146.27802190311294
50,30,30,0.015,500,8.843450886416168
50,30,30,0.015,1000,17.686901772832336
50,30,30,0.015,2000,35.37380354566467
50,30,30,0.015,4000,70.74760709132934
50,30,30,0.015,8000,141.49521418265869
50,30,30,0.02,500,8.555443626897242
50,30,30,0.02,1000,17.110887253794484
50,30,30,0.02,2000,34.22177450758897
50,30,30,0.02,4000,68.44354901517794
50,30,30,0.02,8000,136.88709803035587
50,30,30,0.025,500,8.278354717564982
50,30,30,0.025,1000,16.556709435129964
50,30,30,0.025,2000,33.11341887025993
50,30,30,0.025,4000,66.22683774051985
50,30,30,0.025,8000,132.4536754810397
50,30,40,0,500,16.868747386887243
50,30,40,0,1000,33.737494773774486
50,30,40,0,2000,67.47498954754897
50,30,40,0,4000,134.94997909509794
50,30,40,0,8000,269.8999581901959
50,30,40,0.005,500,15.796769405629206
50,30,40,0.005,1000,31.593538811258412
50,30,40,0.005,2000,63.187077622516824
50,30,40,0.005,4000,126.37415524503365
50,30,40,0.005,8000,252.7483104900673
50,30,40,0.01,500,14.809574447305037
50,30,40,0.01,1000,29.619148894610074
50,30,40,0.01,2000,59.23829778922015
50,30,40,0.01,4000,118.4765955784403
50,30,40,0.01,8000,236.9531911568806
50,30,40,0.015,500,13.900795139588581
50,30,40,0.015,1000,27.801590279177162
50,30,40,0.015,2000,55.603180558354325
50,30,40,0.015,4000,111.20636111670865
50,30,40,0.015,8000,222.4127222334173
50,30,40,0.02,500,13.064469077450187
50,30,40,0.02,1000,26.128938154900375
50,30,40,0.02,2000,52.25787630980075
50,30,40,0.02,4000,104.5157526196015
50,30,40,0.02,8000,209.031505239203
50,30,40,0.025,500,12.29501997993522
50,30,40,0.025,1000,24.59003995987044
50,30,40,0.025,2000,49.18007991974088
50,30,40,0.025,4000,98.36015983948175
50,30,40,0.025,8000,196.7203196789635
50,40,40,0,500,14.805303972910412
50,40,40,0,1000,29.610607945820824
50,40,40,0,2000,59.22121589164165
50,40,40,0,4000,118.4424317832833
50,40,40,0,8000,236.8848635665666
50,40,40,0.005,500,14.032461351106667
50,40,40,0.005,1000,28.064922702213334
50,40,40,0.005,2000,56.12984540442667
50,40,40,0.005,4000,112.25969080885334
50,40,40,0.005,8000,224.51938161770667
50,40,40,0.01,500,13.302325290050758
50,40,40,0.01,1000,26.604650580101517
50,40,40,0.01,2000,53.20930116020303
50,40,40,0.01,4000,106.41860232040607
50,40,40,0.01,8000,212.83720464081213
50,40,40,0.015,500,12.614042061629469
50,40,40,0.015,1000,25.228084123258938
50,40,40,0.015,2000,50.456168246517876
50,40,40,0.015,4000,100.91233649303575
50,40,40,0.015,8000,201.8246729860715
50,40,40,0.02,500,11.966537458482973
50,40,40,0.02,1000,23.933074916965946
50,40,40,0.02,2000,47.86614983393189
50,40,40,0.02,4000,95.73229966786378
50,40,40,0.02,8000,191.46459933572757
50,40,40,0.025,500,11.358548569018003
50,40,40,0.025,1000,22.717097138036006
50,40,40,0.025,2000,45.43419427607201
50,40,40,0.025,4000,90.86838855214403
50,40,40,0.025,8000,181.73677710428805
60,1,1,0,500,5.728448175080081
60,1,1,0,1000,11.456896350160163
60,1,1,0,2000,22.913792700320325
60,1,1,0,4000,45.82758540064065
60,1,1,0,8000,91.6551708012813
60,1,1,0.005,500,5.699948432915504
60,1,1,0.005,1000,11.399896865831009
60,1,1,0.005,2000,22.799793731662017
60,1,1,0.005,4000,45.599587463324035
60,1,1,0.005,8000,91.19917492664807
60,1,1,0.01,500,5.671730866415922
60,1,1,0.01,1000,11.343461732831845
60,1,1,0.01,2000,22.68692346566369
60,1,1,0.01,4000,45.37384693132738
60,1,1,0.01,8000,90.74769386265476
60,1,1,0.015,500,5.643791305497618
60,1,1,0.015,1000,11.287582610995235
60,1,1,0.015,2000,22.57516522199047
60,1,1,0.015,4000,45.15033044398094
60,1,1,0.015,8000,90.30066088796188
60,1,1,0.02,500,5.616125661843217
60,1,1,0.02,1000,11.232251323686434
60,1,1,0.02,2000,22.464502647372868
60,1,1,0.02,4000,44.929005294745735
60,1,1,0.02,8000,89.85801058949147
60,1,1,0.025,500,5.588729926907397
60,1,1,0.025,1000,11.177459853814794
60,1,1,0.025,2000,22.354919707629588
60,1,1,0.025,4000,44.709839415259175
60,1,1,0.025,8000,89.41967883051835
60,1,5,0,500,32.80413383525451
60,1,5,0,1000,65.60826767050902
60,1,5,0,2000,131.21653534101804
60,1,5,0,4000,262.4330706820361
60,1,5,0,8000,524.8661413640722
60,1,5,0.005,500,32.29624713503211
60,1,5,0.005,1000,64.59249427006422
60,1,5,0.005,2000,129.18498854012844
60,1,5,0.005,4000,258.3699770802569
60,1,5,0.005,8000,516.7399541605138
60,1,5,0.01,500,31.800251065770517
60,1,5,0.01,1000,63.600502131541035
60,1,5,0.01,2000,127.20100426308207
60,1,5,0.01,4000,254.40200852616414
60,1,5,0.01,8000,508.8040170523283
60,1,5,0.015,500,31.31579273679213
60,1,5,0.015,1000,62.63158547358426
60,1,5,0.015,2000,125.26317094716852
60,1,5,0.015,4000,250.52634189433704
60,1,5,0.015,8000,501.0526837886741
60,1,5,0.02,500,30.842531706316638
60,1,5,0.02,1000,61.685063412633276
60,1,5,0.02,2000,123.37012682526655
60,1,5,0.02,4000,246.7402536505331
60,1,5,0.02,8000,493.4805073010662
60,1,5,0.025,500,30.380139476973067
60,1,5,0.025,1000,60.760278953946134
60,1,5,0.025,2000,121.52055790789227
60,1,5,0.025,4000,243.04111581578454
60,1,5,0.025,8000,486.0822316315691
60,1,10,0,500,79.02335803970168
60,1,10,0,1000,158.04671607940335
60,1,10,0,2000,316.0934321588067
60,1,10,0,4000,632.1868643176134
60,1,10,0,8000,1264.3737286352268
60,1,10,0.005,500,76.67911180210949
60,1,10,0.005,1000,153.35822360421898
60,1,10,0.005,2000,306.71644720843796
60,1,10,0.005,4000,613.4328944168759
60,1,10,0.005,8000,1226.8657888337518
60,1,10,0.01,500,74.43038544557686
60,1,10,0.01,1000,148.86077089115372
60,1,10,0.01,2000,297.72154178230744
60,1,10,0.01,4000,595.4430835646149
60,1,10,0.01,8000,1190.8861671292298
60,1,10,0.015,500,72.2725537337878
60,1,10,0.015,1000,144.5451074675756
60,1,10,0.015,2000,289.0902149351512
60,1,10,0.015,4000,578.1804298703024
60,1,10,0.015,8000,1156.3608597406048
60,1,10,0.02,500,70.20124488431135
60,1,10,0.02,1000,140.4024897686227
60,1,10,0.02,2000,280.8049795372454
60,1,10,0.02,4000,561.6099590744908
60,1,10,0.02,8000,1123.2199181489816
60,1,10,0.025,500,68.2123252306534
60,1,10,0.025,1000,136.4246504613068
60,1,10,0.025,2000,272.8493009226136
60,1,10,0.025,4000,545.6986018452272
60,1,10,0.025,8000,1091.3972036904545
60,1,20,0,500,222.98861324791324
60,1,20,0,1000,445.97722649582647
60,1,20,0,2000,891.9544529916529
60,1,20,0,4000,1783.9089059833059
60,1,20,0,8000,3567.8178119666118
60,1,20,0.005,500,209.67453124476873
60,1,20,0.005,1000,419.34906248953746
60,1,20,0.005,2000,838.6981249790749
60,1,20,0.005,4000,1677.3962499581498
60,1,20,0.005,8000,3354.7924999162997
60,1,20,0.01,500,197.36478834736562
60,1,20,0.01,1000,394.72957669473124
60,1,20,0.01,2000,789.4591533894625
60,1,20,0.01,4000,1578.918306778925
60,1,20,0.01,8000,3157.83661355785
60,1,20,0.015,500,185.97378216825803
60,1,20,0.015,1000,371.94756433651605
60,1,20,0.015,2000,743.8951286730321
60,1,20,0.015,4000,1487.7902573460642
60,1,20,0.015,8000,2975.5805146921284
60,1,20,0.02,500,175.42385616360454
60,1,20,0.02,1000,350.8477123272091
60,1,20,0.02,2000,701.6954246544182
60,1,20,0.02,4000,1403.3908493088363
60,1,20,0.02,8000,2806.7816986176726
60,1,20,0.025,500,165.64451066130093
60,1,20,0.025,1000,331.28902132260185
60,1,20,0.025,2000,662.5780426452037
60,1,20,0.025,4000,1325.1560852904074
60,1,20,0.025,8000,2650.312170580815
60,1,30,0,500,415.4527812200426
60,1,30,0,1000,830.9055624400852
60,1,30,0,2000,1661.8111248801704
60,1,30,0,4000,3323.6222497603408
60,1,30,0,8000,6647.2444995206815
60,1,30,0.005,500,379.2311584415013
60,1,30,0.005,1000,758.4623168830026
60,1,30,0.005,2000,1516.9246337660052
60,1,30,0.005,4000,3033.8492675320103
60,1,30,0.005,8000,6067.698535064021
60,1,30,0.01,500,346.86338007706377
60,1,30,0.01,1000,693.7267601541275
60,1,30,0.01,2000,1387.453520308255
60,1,30,0.01,4000,2774.90704061651
60,1,30,0.01,8000,5549.81408123302
60,1,30,0.015,500,317.8944611325837
60,1,30,0.015,1000,635.7889222651673
60,1,30,0.015,2000,1271.5778445303347
60,1,30,0.015,4000,2543.1556890606694
60,1,30,0.015,8000,5086.311378121339
60,1,30,0.02,500,291.9271318935275
60,1,30,0.02,1000,583.854263787055
60,1,30,0.02,2000,1167.70852757411
60,1,30,0.02,4000,2335.41705514822
60,1,30,0.02,8000,4670.83411029644
60,1,30,0.025,500,268.61409557567185
60,1,30,0.025,1000,537.2281911513437
60,1,30,0.025,2000,1074.4563823026874
60,1,30,0.025,4000,2148.912764605375
60,1,30,0.025,8000,4297.82552921075
60,1,40,0,500,496.12452944890003
60,1,40,0,1000,992.2490588978001
60,1,40,0,2000,1984.4981177956001
60,1,40,0,4000,3968.9962355912003
60,1,40,0,8000,7937.992471182401
60,1,40,0.005,500,447.3350036506324
60,1,40,0.005,1000,894.6700073012648
60,1,40,0.005,2000,1789.3400146025297
60,1,40,0.005,4000,3578.6800292050593
60,1,40,0.005,8000,7157.360058410119
60,1,40,0.01,500,404.41446824918575
60,1,40,0.01,1000,808.8289364983715
60,1,40,0.01,2000,1617.657872996743
60,1,40,0.01,4000,3235.315745993486
60,1,40,0.01,8000,6470.631491986972
60,1,40,0.015,500,366.5757478590339
60,1,40,0.015,1000,733.1514957180678
60,1,40,0.015,2000,1466.3029914361357
60,1,40,0.015,4000,2932.6059828722714
60,1,40,0.015,8000,5865.211965744543
60,1,40,0.02,500,333.14562441192703
60,1,40,0.02,1000,666.2912488238541
60,1,40,0.02,2000,1332.5824976477081
60,1,40,0.02,4000,2665.1649952954162
60,1,40,0.02,8000,5330.3299905908325
60,1,40,0.025,500,303.54732455717226
60,1,40,0.025,1000,607.0946491143445
60,1,40,0.025,2000,1214.189298228689
60,1,40,0.025,4000,2428.378596457378
60,1,40,0.025,8000,4856.757192914756
60,5,5,0,500,6.725549177282697
60,5,5,0,1000,13.451098354565394
60,5,5,0,2000,26.902196709130788
60,5,5,0,4000,53.804393418261576
60,5,5,0,8000,107.60878683652315
60,5,5,0.005,500,6.6867698900438945
60,5,5,0.005,1000,13.373539780087789
60,5,5,0.005,2000,26.747079560175578
60,5,5,0.005,4000,53.494159120351156
60,5,5,0.005,8000,106.98831824070231
60,5,5,0.01,500,6.648404266994066
60,5,5,0.01,1000,13.296808533988132
